ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,LABEL_DATA
0.1389,3.42,9.1089,-0.8084,1.7731,9.6145,-0.9854,-2.8257,2.1075,-0.4744,0.9506,0.7886,9.508,-25.32,-1.38,-38.72,75.78,-11.69,2.26,0,1006.12,57.056,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,367906,2018-04-26 00:46:39:967,,,
0.0542,4.7468,7.5736,-0.9204,1.8669,9.5866,-1.0181,-2.2443,0.3014,-0.0356,0.2788,0.1423,9.508,-21.88,1.75,-40.62,70.13,-10.97,5.48,0,1006.12,57.056,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368006,2018-04-26 00:46:40:067,,,
-0.8364,3.1973,9.5335,-0.3566,2.2106,9.551,0.1891,0.7056,-1.4602,0.1187,-0.7783,-0.3401,9.508,-23.42,-1.11,-39.03,74.05,-13.03,4.35,0,1006.12,57.056,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368106,2018-04-26 00:46:40:167,,,
-0.7635,1.3384,11.2031,-0.4661,2.342,9.5149,-2.1032,1.0766,-0.2651,0.1333,-0.0049,0.0183,9.508,-24.14,-1.99,-39.63,74.93,-13.02,2.14,0,1006.13,57.02,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368205,2018-04-26 00:46:40:266,,,
1.3887,1.537,9.6186,-0.2756,2.8164,9.393,-2.2017,0.8951,0.0697,0.4394,-0.4856,-0.3019,9.508,-23.22,-3.87,-39.56,75.63,-15.59,3.48,0,1006.13,57.02,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368306,2018-04-26 00:46:40:367,,,
1.7887,1.9319,9.0813,-0.3072,2.858,9.3794,-1.5471,0.4571,1.3155,0.4111,0.3986,-0.4727,9.508,-25.02,-6.05,-38.47,79.03,-16.94,1.88,0,1006.12,57.02,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368407,2018-04-26 00:46:40:468,,,
0.2452,2.8758,7.8758,-1.0009,3.7875,8.9939,0.4187,-2.0095,4.6504,0.95,0.5417,-0.1922,9.508,-21.69,-10.75,-39.49,81.57,-22.71,6.35,0,1006.1,57.02,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368505,2018-04-26 00:46:40:566,,,
-3.7717,7.1608,7.9898,0.8486,2.4755,9.4545,-2.683,0.6618,-1.2712,-0.7912,-1.5636,0.0859,4.226,-25.58,-8.92,-35.84,84.3,-17.73,-1.01,0,1006.1,54.241,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368605,2018-04-26 00:46:40:666,,,
2.0274,2.0403,9.7182,0.69,1.9786,9.5836,-1.3613,-0.2335,0.6523,-1.2144,0.2917,-0.3842,4.226,-27.59,-5.97,-35.55,86,-11.64,-4.12,0,1006.13,54.241,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368705,2018-04-26 00:46:40:766,,,
-0.4615,1.1734,7.3901,1.819,2.197,9.3862,0.2157,2.1343,-0.7741,0.1386,-1.5049,-0.5962,4.226,-31.86,-8.05,-32.15,88.64,-12.94,-10.97,0,1006.13,54.241,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368806,2018-04-26 00:46:40:867,,,
3.9887,4.9503,12.159,1.4544,2.8654,9.2688,4.6254,6.8832,-0.687,1.2773,1.9084,-0.3537,4.226,-28.2,-12.93,-32.46,94.86,-16.98,-8.92,0,1006.07,53.52,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,368905,2018-04-26 00:46:40:966,,,
-2.4467,4.3242,8.021,0.5725,5.2571,8.2626,3.8466,1.1741,-1.0058,2.746,0.76,1.5966,4.226,-27.03,-14.72,-33.45,94.18,-20.96,-1.89,2,1006.07,53.52,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369005,2018-04-26 00:46:41:066,,,
-1.6159,6.4781,4.8856,0.2495,4.9805,8.448,3.4851,1.0476,2.6401,-0.6638,1.1255,1.4849,4.226,-26.89,-15.8,-33.42,77.04,-34.16,-2.34,2,1006.1,53.52,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369105,2018-04-26 00:46:41:166,,,
-2.9242,3.6777,6.9403,0.1994,4.0982,8.9107,0.9398,2.2154,-1.697,-1.603,1.513,2.4111,4.226,-24.12,-2.81,-39.09,59.19,-24.69,-1.28,2,1006.1,55.401,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369205,2018-04-26 00:46:41:266,,,
0.5913,1.7971,9.9593,-0.1305,3.0316,9.3289,-0.2268,2.2811,-0.794,-0.8236,1.3919,2.4323,4.226,-23.2,3.64,-39.68,48.98,-21.7,-1.99,2,1006.11,55.401,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369307,2018-04-26 00:46:41:368,,,
-1.7281,1.0518,9.4819,-0.6633,2.4809,9.4679,1.0234,1.4248,0.0929,-0.7009,0.3211,1.6028,8.452,-15.13,11.36,-42.21,40.48,-14.65,4.01,2,1006.11,55.401,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369405,2018-04-26 00:46:41:466,,,
-0.4269,2.316,10.98,-0.0868,1.8016,9.6428,-2.1738,0.3704,-2.4529,-0.6147,-0.2767,1.8688,8.452,-11.84,17.42,-40.78,27.05,-10.58,0.52,2,1006.12,55.289,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369506,2018-04-26 00:46:41:567,,,
2.5849,1.3239,12.1566,-0.1573,1.5257,9.6894,-2.7533,1.3991,0.2303,-0.1407,0.4333,0.9608,8.452,-8.85,21.71,-40.37,17,-9.55,-0.48,2,1006.13,55.289,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369605,2018-04-26 00:46:41:666,,,
1.6776,0.1176,6.9067,0.051,1.5041,9.6939,-1.286,0.4194,4.6974,-0.0742,0.1786,0.9001,8.452,-7.32,22.27,-41.41,15.26,-8.95,0.93,2,1006.13,55.289,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369705,2018-04-26 00:46:41:766,,,
1.1786,0.6834,4.5942,1.5903,0.3102,9.6753,-1.8491,-1.7706,1.6681,-1.1747,-1.0445,0.9446,8.452,-7.99,25.23,-39,8.2,-7.1,-5.42,2,1006.13,55.289,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369805,2018-04-26 00:46:41:866,,,
2.8403,1.5117,13.9402,1.7342,-0.6652,9.6326,0.2565,0.0101,-4.4039,-1.8256,-0.5124,-0.1718,8.452,-11.09,32.47,-33.47,9.55,3.89,-10.21,2,1006.15,53.727,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,369905,2018-04-26 00:46:41:966,,,
0.5125,-0.5711,12.5596,1.8571,-0.6616,9.6099,2.1828,0.0446,-1.5103,-0.0478,-0.183,-0.7332,8.452,-12.46,31.77,-33.36,11.95,4.16,-9.77,2,1006.15,53.727,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370006,2018-04-26 00:46:42:067,,,
-0.2622,-1.072,13.5252,1.8427,-0.8108,9.6012,2.2084,1.2193,-4.634,0.0835,0.6341,0.1878,14.79,-14.06,32.3,-32.87,14.56,4.74,-10.86,2,1006.16,53.727,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370105,2018-04-26 00:46:42:166,,,
-0.9366,-2.2771,12.1782,1.2832,-0.4665,9.7145,0.7823,1.5944,-1.461,0.4806,0.2417,0.4933,14.79,-11.62,31.17,-33.82,14.26,2.73,-7.52,2,1006.16,47.279,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370206,2018-04-26 00:46:42:267,,,
1.1942,-2.7672,10.9668,0.5062,-0.0315,9.7969,-1.0964,2.0943,1.0619,0.5427,0.7185,0.3637,14.79,-8.37,30.16,-35.01,11.69,0.18,-2.96,2,1006.16,47.279,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370307,2018-04-26 00:46:42:368,,,
1.9044,-2.1808,8.3556,0.0901,0.5782,9.7925,-2.3032,1.3035,2.5443,1.0693,0.6965,0.5652,14.79,-5.78,28.18,-37.77,8.23,0.18,-2.96,2,1006.15,47.279,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370405,2018-04-26 00:46:42:466,,,
1.655,-1.0575,7.2809,-0.4074,0.4747,9.79,-1.7021,2.13,2.6438,-0.2429,0.2501,-0.2243,14.79,-2.51,26.55,-38.77,8.1,-4.27,1.83,2,1006.16,50.651,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370505,2018-04-26 00:46:42:566,,,
0.5567,-1.0419,7.8447,-0.1928,0.0887,9.8077,-0.9953,0.9236,0.7004,-0.6538,-0.9644,-0.2184,14.79,-4.48,29.13,-37.67,9.19,-0.52,1.13,2,1006.16,50.651,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370606,2018-04-26 00:46:42:667,,,
2.9907,-1.8184,14.2893,0.4196,-1.1517,9.7331,-1.9445,0.6117,-2.1826,-1.2955,-0.3082,-0.2558,14.79,-7.24,34.12,-33.47,10.57,6.74,-2.47,2,1006.16,50.651,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370705,2018-04-26 00:46:42:766,,,
1.8364,-1.5957,10.5782,0.4346,-1.3033,9.7133,-0.7678,0.3104,0.9333,-0.07,-0.0444,-0.7603,14.79,-7.02,33.13,-33.08,11.88,7.28,-1.73,2,1006.16,50.651,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370805,2018-04-26 00:46:42:866,,,
0.651,-1.2598,8.1697,0.9381,-1.1015,9.7027,-0.4557,-0.0282,1.227,0.0902,-0.5779,-0.8758,14.79,-11.51,33.41,-33.56,16.72,6.45,-5.52,2,1006.15,52.51,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,370906,2018-04-26 00:46:42:967,,,
0.9495,-0.5085,8.1529,1.5354,-0.2898,9.6848,1.7765,0.2654,-0.1265,0.422,-0.2786,-0.7373,14.79,-16.83,30.46,-34.24,21.63,1.69,-9.01,2,1006.15,52.51,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371006,2018-04-26 00:46:43:067,,,
-0.3935,-0.9395,10.3875,1.6767,0.2437,9.6626,1.4878,-0.6528,-1.8702,0.5043,-0.7909,0.0845,14.79,-17.68,27.86,-35.33,22.11,-1.42,-9.84,2,1006.15,52.51,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371105,2018-04-26 00:46:43:166,,,
1.2563,1.0362,12.4721,1.9618,0.2548,9.6085,0.6656,-0.7949,-2.1278,-0.091,0.0838,0.1568,14.79,-19.21,26.66,-35.34,21.12,-2.57,-12.33,2,1006.15,39.366,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371206,2018-04-26 00:46:43:267,,,
1.8185,-0.3761,14.9729,1.5409,-0.125,9.6874,1.5187,1.8147,-1.1882,0.2123,0.7857,0.1174,14.79,-17.13,28.08,-34.4,22.58,0.73,-9.04,2,1006.16,39.366,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371306,2018-04-26 00:46:43:367,,,
-0.2658,-1.9292,11.0232,1.2145,0.0828,9.7342,-0.1494,1.2628,0.6202,0.2904,-0.1008,0.827,14.79,-16.02,28.04,-35.5,22.17,-0.34,-6.99,2,1006.16,39.366,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371405,2018-04-26 00:46:43:466,,,
1.3541,-1.0659,9.0321,0.6909,0.2725,9.7819,-0.2089,0.1651,2.4582,0.4114,0.4138,0.9876,11.621,-11.67,28.77,-37.45,17.27,0.22,-4.64,2,1006.15,48.649,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371505,2018-04-26 00:46:43:566,,,
1.2383,-0.1256,7.5424,1.1423,0.6525,9.7214,0.1716,-0.1774,0.8349,0.7133,-0.5542,0.5818,11.621,-9.88,26.8,-37.97,10.55,-3.81,-6.7,2,1006.15,48.649,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371606,2018-04-26 00:46:43:667,,,
2.333,0.6377,10.2879,1.9624,1.1805,9.539,-1.1166,0.0614,-1.7467,0.395,-0.505,0.2044,11.621,-12.79,24.7,-38.79,9.31,-6.91,-11.62,2,1006.15,48.649,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371705,2018-04-26 00:46:43:766,,,
3.054,1.0819,11.3926,1.7559,1.3621,9.555,-0.2752,0.3309,-0.2794,0.4247,0.3349,-1.094,11.621,-12.67,24.19,-39.31,11.03,-7.98,-10.41,2,1006.15,53.774,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371805,2018-04-26 00:46:43:866,,,
1.7481,0.7484,12.4445,0.8603,1.1852,9.7001,-1.1448,1.1465,-2.1909,-0.7197,0.6642,-0.7339,11.621,-12.75,23.9,-40.14,12.46,-9.31,-8.81,2,1006.15,53.774,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,371907,2018-04-26 00:46:43:968,,,
1.8089,-0.6855,10.481,0.0534,1.1975,9.7365,-1.5428,0.4679,1.6276,0.1069,0.4797,0.1721,11.621,-8.71,23.09,-40.03,16.45,-6.61,-1.27,2,1006.15,53.774,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372006,2018-04-26 00:46:44:067,,,
1.7445,0.3126,7.9982,0.3571,1.3429,9.7111,-0.3272,1.0087,1.3443,0.2282,-0.3916,-0.0429,11.621,-9.36,22.88,-41.12,14.75,-7.87,-2.11,2,1006.15,52.458,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372105,2018-04-26 00:46:44:166,,,
1.0796,0.3331,8.1769,0.538,1.4796,9.6828,-0.2938,0.3048,1.0634,0.0763,-0.0264,0.175,11.621,-9.65,23.41,-41.62,15.96,-8.14,-2.41,2,1006.14,52.458,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372205,2018-04-26 00:46:44:266,,,
1.3398,1.5479,8.4372,1.3279,2.0634,9.4982,-0.5433,0.6031,0.4488,0.8889,-1.0211,0.6661,9.508,-11.88,19.56,-40.12,12.67,-12.14,-7.96,2,1006.14,52.458,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372305,2018-04-26 00:46:44:366,,,
3.0301,2.4593,10.2759,1.1301,2.2177,9.489,-1.1586,0.8873,0.4609,-0.0824,0.9338,0.4006,9.508,-10.4,18.84,-41.7,9.98,-13.07,-6.79,2,1006.13,52.458,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372405,2018-04-26 00:46:44:466,,,
0.3311,1.3299,9.8009,-0.3668,0.6987,9.7782,1.1427,1.8236,-1.3191,-1.5416,1.3129,0.1783,9.508,-7.88,20.77,-42.11,12.61,-9.63,-2.42,2,1006.14,49.404,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372506,2018-04-26 00:46:44:567,,,
-1.2733,-1.7799,10.7677,-0.2221,0.5414,9.7925,0.0113,2.1497,0.056,-0.5687,0.2062,0.4058,9.508,-2.59,26.35,-39.29,7.87,-3.16,1.3,2,1006.14,49.404,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372606,2018-04-26 00:46:44:667,,,
-0.064,-1.0214,9.1424,0.9889,0.5583,9.744,0.2798,1.5914,0.019,-0.0733,-1.0719,-0.184,9.508,-5.85,26.4,-38.42,10.64,-3.01,-1.12,2,1006.14,49.404,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372705,2018-04-26 00:46:44:766,,,
1.6442,-0.6422,10.4222,1.7044,0.8718,9.6214,-0.2321,1.8261,0.3035,0.1145,-0.3931,-0.0317,9.508,-11.48,25.3,-38.86,8.05,-5.1,-10.05,2,1006.14,55.132,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372805,2018-04-26 00:46:44:866,,,
2.9418,0.0224,7.9562,2.1761,0.7722,9.5344,-1.4409,1.5869,1.223,-0.0837,-0.444,-0.0201,9.508,-12.5,24.96,-39.65,10.16,-5.08,-11.01,2,1006.14,55.132,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,372905,2018-04-26 00:46:44:966,,,
3.2247,-1.0166,9.0801,2.1838,0.2217,9.5613,-0.0341,1.3532,0.8207,-1.0232,0.046,0.0806,7.395,-13.4,27.73,-37.25,8.73,-1.3,-12.87,2,1006.14,55.132,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,373006,2018-04-26 00:46:45:067,,,
1.9462,-1.1875,8.1157,2.5024,-0.4402,9.4752,0.0116,1.1985,-1.1323,0.0202,-0.6062,0.5022,7.395,-13.37,29.74,-34.7,7.31,2.57,-14.79,2,1006.14,52.073,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373105,2018-04-26 00:46:45:166,,,
2.8594,0.5979,7.6827,-1.3125,-3.5489,9.0509,2.322,0.8789,0.142,-3.2915,4.6292,-1.0256,7.395,-8.18,34.25,-31.9,14.25,12.91,-2.52,2,1006.14,52.073,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373206,2018-04-26 00:46:45:267,,,
-3.7204,-4.4828,9.0093,-0.836,-3.0066,9.3004,2.9851,3.2515,0.0219,0.6195,-0.468,-0.1974,7.395,-2.28,39.67,-27.27,8.39,17.85,5.14,2,1006.14,52.073,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373306,2018-04-26 00:46:45:367,,,
-2.6449,2.1402,11.2139,-2.9886,-3.3118,8.7371,1.1769,-3.4087,1.428,-1.0018,1.9321,1.4942,7.395,3.36,39.13,-26.88,1.66,16.89,8.14,2,1006.14,48.548,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373405,2018-04-26 00:46:45:466,,,
-2.781,0.4715,7.877,-5.4682,-3.7822,7.2132,-0.8232,-4.4067,2.2897,-2.967,3.362,4.7972,7.395,25.46,38.89,-10.92,333.63,22.68,37.16,2,1006.13,48.548,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373507,2018-04-26 00:46:45:568,,,
-9.048,2.3894,3.174,-9.0787,-0.1452,3.7139,2.7728,0.2052,0.0948,-2.737,2.5763,5.9004,7.395,35.68,31.9,-1.26,319.81,15.72,56.53,2,1006.12,48.548,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373605,2018-04-26 00:46:45:666,,,
-11.9798,0.4342,3.4943,-8.3149,3.6157,3.745,6.2506,3.5768,0.2088,-0.1822,-0.6781,3.003,7.395,46.01,3.56,6.73,300.86,-13.9,69.31,2,1006.13,48.548,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373705,2018-04-26 00:46:45:766,,,
-13.0434,0.6979,4.1756,-7.971,4.2432,3.8335,4.0469,2.6635,0.4504,0.5961,-0.5482,1.1067,7.395,45.57,-5.33,3.29,299.6,-25.63,64.32,2,1006.13,45.417,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373805,2018-04-26 00:46:45:866,,,
-10.7264,2.564,2.7338,-7.8531,4.554,3.7184,0.8627,0.7154,0.7519,-0.4464,0.3591,0.41,7.395,45.16,-8.04,5.16,294.43,-27.66,64.66,0,1006.14,45.417,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,373906,2018-04-26 00:46:45:967,,,
-7.8662,3.6897,3.0361,-7.6303,4.6497,4.049,0.2954,0.6479,-0.1137,-0.7681,-0.4021,0.7002,7.395,44.98,-9.29,3.85,292.15,-28.29,62.05,0,1006.14,45.417,30.4535,-84.31872,47.74,NaN,,,73.17097,,17-Aug,374005,2018-04-26 00:46:46:066,,,
-7.6215,3.8414,4.4934,-7.596,4.7106,4.0432,1.3084,1.5329,3.9281,-1.4186,1.3248,0.7559,7.395,43.05,-13.69,3.15,282.98,-28.7,61.97,0,1006.14,52.462,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374105,2018-04-26 00:46:46:166,,,
-7.5009,5.0936,4.4178,-7.505,4.8664,4.0286,-0.0011,0.9599,0.3351,-0.4914,0.3208,0.3834,7.395,42.35,-14.8,4.59,279.32,-29.61,61.48,0,1006.15,52.462,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374205,2018-04-26 00:46:46:266,,,
-7.5785,3.6295,4.7213,-7.5858,4.8441,3.9021,0.3223,0.2322,-0.5925,-0.4417,0.55,0.1857,7.395,42.93,-16.48,5.38,278.57,-29.74,61.77,0,1006.15,52.462,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374307,2018-04-26 00:46:46:368,,,
-8.3819,5.0598,4.3291,-7.8807,4.6914,3.4816,0.6575,0.1177,0.2313,-0.8225,0.7526,0.0916,3.169,42.37,-17.87,7.84,272.69,-29.24,64.75,0,1006.14,52.455,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374408,2018-04-26 00:46:46:469,,,
-7.2622,4.0437,1.4696,-7.9642,4.831,3.0772,-0.0484,-0.1269,0.2115,-0.2486,1.0014,0.5719,3.169,39.74,-20.23,10.75,267.71,-29.5,68.87,0,1006.14,52.455,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374506,2018-04-26 00:46:46:567,,,
-7.9677,5.1947,3.0649,-7.9387,5.2546,2.3668,0.1285,-0.2385,0.0985,-0.334,0.9131,0.5335,3.169,36.94,-23.1,13.33,264,-32.39,73.4,0,1006.14,52.455,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374605,2018-04-26 00:46:46:666,,,
-8.2458,5.1537,2.1137,-7.9524,5.1772,2.4884,-0.3242,0.0445,-0.8986,-0.9408,0.1726,0.0679,3.169,35.22,-23.11,13.51,261.75,-32.47,74.48,0,1006.14,54.417,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374706,2018-04-26 00:46:46:767,,,
-6.9411,4.5289,-0.1976,-7.9512,5.2917,2.2389,-1.3655,0.5846,0.8758,-0.099,0.2138,0.227,3.169,35.15,-25.1,13.41,257.75,-32.64,74.27,0,1006.14,54.417,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374806,2018-04-26 00:46:46:867,,,
-6.7298,4.4434,1.9554,-7.082,6.769,0.5125,1.8311,-0.9654,-0.5786,1.2604,0.9772,2.0377,3.169,28.68,-28.56,20.1,251.92,-37.11,79.34,0,1006.14,54.417,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,374905,2018-04-26 00:46:46:966,,,
-8.6887,6.3264,-0.994,-6.8653,6.9915,0.472,-2.805,-0.4365,0.2698,0.5515,0.045,0.393,3.169,27.04,-29.72,21.12,259.66,-43.63,85.86,0,1006.14,54.417,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375006,2018-04-26 00:46:47:067,,,
-4.0021,8.1504,0.4213,-5.7151,7.9637,0.3916,0.2373,-0.7113,-0.5033,0.2159,-0.1146,1.2273,3.169,24.51,-30.12,21.93,267.27,-50.11,86.51,0,1006.14,57.805,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375106,2018-04-26 00:46:47:167,,,
-5.2472,9.7963,1.3461,-5.3399,8.2245,0.2818,-0.2605,-0.3281,0.1016,0.1909,0.1495,0.4226,2.113,22.6,-32.42,21.69,272.08,-56.97,86.98,0,1006.14,57.805,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375205,2018-04-26 00:46:47:266,,,
-4.6276,8.3395,-0.1508,-5.0555,8.4062,-0.1182,0.0785,-0.2315,0.0771,0.3998,-0.0013,0.2132,2.113,20.49,-32.69,22.71,271.48,-58.97,91.34,0,1006.14,57.805,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375307,2018-04-26 00:46:47:368,,,
-5.8942,8.3046,-0.5143,-4.8436,8.5267,-0.2671,-0.4796,0.0297,0.5707,0.193,-0.2464,0.2723,2.113,21.01,-32.73,23.44,276.48,-59.53,93.29,0,1006.14,55.579,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375406,2018-04-26 00:46:47:467,,,
-5.0037,8.4334,-0.2072,-4.7192,8.5974,-0.2236,0.4158,-0.0819,0.1604,0.0342,-0.2457,0.222,2.113,20.19,-31.73,24.47,277.65,-61.21,92.71,0,1006.13,55.579,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375507,2018-04-26 00:46:47:568,,,
-5.0896,8.7801,-0.2216,-4.464,8.7349,-0.1067,-0.0344,0.1116,-0.5548,-0.0625,-0.1946,0.2341,2.113,20.44,-32.96,23.42,278.27,-62.92,91.37,0,1006.14,55.579,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375606,2018-04-26 00:46:47:667,,,
-4.7363,8.573,0.0711,-4.376,8.7768,-0.2334,0.0037,0.1555,0.7309,-0.1179,-0.0121,0.0774,2.113,19.24,-33.45,22.32,276.25,-62.92,91.37,0,1006.15,53.821,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375705,2018-04-26 00:46:47:766,,,
-4.4152,8.6007,-0.8141,-4.4544,8.7401,-0.0723,-0.2386,0.0746,2.3226,-0.2212,0.1331,-0.1321,2.113,18.88,-33.45,23.64,277.27,-63.65,91.64,0,1006.15,53.821,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375806,2018-04-26 00:46:47:867,,,
-3.8708,7.9253,-1.7497,-4.5584,8.6846,-0.1858,0.633,0.3598,0.4674,-0.3693,0.8946,-0.2289,0.001,18.24,-32.64,23.28,273.61,-62.29,92.33,0,1006.21,53.821,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,375905,2018-04-26 00:46:47:966,,,
-5.3916,7.9241,-0.8741,-4.5217,8.7023,-0.2464,-0.2731,-1.4503,0.1604,-0.3496,0.6349,0.1724,0.001,16.2,-34.44,23.77,269.1,-62.51,93.12,0,1006.21,63.564,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,376007,2018-04-26 00:46:48:068,,,
-5.2245,8.1625,3.9501,-4.6071,8.6503,-0.4265,-0.005,-0.267,0.0079,0.1939,0.179,-0.0968,0.001,16.96,-34.64,24.49,270.98,-62.34,94.37,0,1006.37,63.564,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,376106,2018-04-26 00:46:48:167,,,
-4.6599,8.8849,-0.3212,-4.6723,8.6133,-0.4663,0.0117,0.0144,0.0374,0.1135,-0.0262,-0.1153,0.001,17.58,-33.29,24.43,275.23,-61.4,95.7,0,1006.39,63.564,30.4535,-84.31872,47.74,NaN,,,73.17097,,0 / 17,376205,2018-04-26 00:46:48:266,,,
