ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.327235,-0.076617,-9.529214,-2.290753,-0.13482,-9.534369,0.001826,-0.039962,0.065012,0.001222,-0.006109,-0.002443,0,-29.2,-48.6,51.6,219.127,0.7877,166.49,0,1010.4199,46.44539,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133222,2018-04-16 21:19:06:233
-2.224281,-0.158022,-9.464568,-2.293004,-0.135671,-9.533821,-0.012682,0.075814,0.040522,0.002443,0.013439,0.004887,0,-29.3,-48.6,51.6,219.127,0.7877,166.49,0,1010.4236,46.44539,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133322,2018-04-16 21:19:06:333
-2.286532,-0.146051,-9.47654,-2.291145,-0.133858,-9.534284,0.004613,-0.052895,0.050561,-0.001222,-0.002443,-0.002443,0,-29.4,-48.7,51.4,218.9754,0.7821,166.4877,0,1010.4236,46.44539,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133422,2018-04-16 21:19:06:433
-2.219493,-0.119714,-9.447808,-2.291069,-0.135126,-9.534286,0.050028,0.00344,0.062535,-0.001222,-0.002443,-0.002443,0,-29.5,-48.7,51.5,219.1273,0.7895,166.4881,0,1010.4346,46.44539,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133522,2018-04-16 21:19:06:533
-2.303292,-0.165205,-9.512454,-2.289628,-0.13417,-9.534667,-0.013664,-0.031035,0.022213,0.004887,0.004887,0.009774,0,-29.5,-48.7,51.6,219.125,0.7839,166.4968,0,1010.4346,58.33989,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133621,2018-04-16 21:19:06:632
-2.317658,-0.093377,-9.524426,-2.295967,-0.133271,-9.533112,-0.021691,0.044683,0.025446,-0.003665,-0.006109,-0.004887,0,-29.3,-48.7,51.4,218.9921,0.7787,166.4587,0,1010.4221,58.33989,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133722,2018-04-16 21:19:06:733
-2.226675,-0.160416,-9.488511,-2.295967,-0.133271,-9.533112,-0.021691,0.044683,0.025446,0.002443,0.008552,0.004887,0,-29.3,-48.7,51.4,218.9921,0.7787,166.4587,0,1010.4221,58.33989,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133822,2018-04-16 21:19:06:833
-2.327235,-0.071828,-9.500483,-2.28936,-0.132742,-9.534733,0.01001,-0.02528,0.048616,-0.001222,-0.002443,0.001222,0,-29.1,-48.7,51.2,218.9724,0.7756,166.4985,0,1010.4126,50.29344,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,133922,2018-04-16 21:19:06:933
-2.264984,-0.146051,-9.493299,-2.290194,-0.131603,-9.534536,0.087461,-0.007264,0.06518,-0.001222,-0.002443,0.001222,0,-29.3,-48.7,51.1,218.9724,0.7756,166.4985,0,1010.4126,50.29344,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134021,2018-04-16 21:19:07:032
-2.274561,-0.112531,-9.505271,-2.290258,-0.13189,-9.534533,-0.001063,0.012176,0.026867,0.002443,-0.001222,-0.004887,0,-29.3,-48.7,51.4,218.9778,0.7689,166.4934,0,1010.4031,50.29344,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134121,2018-04-16 21:19:07:132
-2.248224,-0.158022,-9.478934,-2.290044,-0.1317,-9.534573,0.04182,-0.026322,0.055638,0.003665,0,0.002443,0,-29.2,-48.8,51.7,219.1325,0.7695,166.4944,0,1010.4031,47.99561,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134222,2018-04-16 21:19:07:233
-2.315264,-0.0838,-9.498088,-2.290044,-0.1317,-9.534573,0.04182,-0.026322,0.055638,0.003665,0,0.002443,0,-29.2,-48.8,51.7,219.1325,0.7695,166.4944,0,1010.4031,47.99561,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134322,2018-04-16 21:19:07:333
-2.253013,-0.105348,-9.510059,-2.290032,-0.132407,-9.534554,0.017865,0.007905,0.069986,-0.002443,0.001222,-0.006109,0,-29.4,-48.7,51.6,219.1307,0.7736,166.4944,0,1010.3955,47.99561,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134421,2018-04-16 21:19:07:432
-2.423006,-0.287313,-9.541185,-2.289734,-0.130745,-9.534651,-0.063838,0.020608,0.026985,0.002443,0.008552,-0.003665,0,-29.5,-48.7,51.3,219.1307,0.7736,166.4944,0,1010.3833,35.95493,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134522,2018-04-16 21:19:07:533
-1.939363,-0.105348,-9.454991,-2.279867,-0.12617,-9.537072,0.05798,-0.051006,0.180246,-0.004887,0.0281,0,0,-29.5,-48.8,51.2,218.9784,0.7639,166.4962,0,1010.3833,35.95493,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134622,2018-04-16 21:19:07:633
-2.104567,-0.232245,-9.560339,-2.260363,-0.133512,-9.541624,0.155795,-0.098732,-0.018715,0.008552,-0.024435,0.004887,0,-29.6,-48.9,51.2,219.6335,0.7372,166.5556,0,1010.3877,35.95493,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134722,2018-04-16 21:19:07:733
-2.363149,-0.162811,-9.541185,-2.273375,-0.143786,-9.538379,-0.08738,0.028861,0.028319,0.001222,0.001222,0.051313,0,-29.6,-49,51.5,219.7057,0.7801,166.6726,0,1010.3877,35.95493,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134821,2018-04-16 21:19:07:832
-2.221887,-0.129291,-9.61062,-2.290591,-0.13255,-9.534428,-7.30E-04,0.041568,0.06986,0.013439,-0.03543,0.023213,0,-29.4,-48.9,51.5,219.0487,0.8401,166.5943,0,1010.3887,37.73116,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,134921,2018-04-16 21:19:07:932
-2.418218,-0.131685,-9.500483,-2.290591,-0.13255,-9.534428,-7.30E-04,0.041568,0.06986,0.013439,-0.03543,0.023213,0,-29.4,-48.9,51.5,219.0487,0.8401,166.5943,0,1010.3887,37.73116,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135022,2018-04-16 21:19:08:033
-2.406246,-0.131685,-9.498088,-2.315337,-0.13099,-9.5285,-0.105275,-6.95E-04,0.05196,-0.004887,0.002443,-0.026878,0,-29.5,-48.9,51.7,219.2156,0.7653,166.3424,0,1010.395,37.73116,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135121,2018-04-16 21:19:08:132
-2.274561,-0.203513,-9.450203,-2.325567,-0.130047,-9.525996,0.051006,-0.073467,0.075793,-0.004887,0.009774,-0.032987,0,-29.5,-48.9,51.5,219.2156,0.7653,166.3424,0,1010.395,37.3201,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135222,2018-04-16 21:19:08:233
-2.214704,-0.158022,-9.483723,-2.314351,-0.136549,-9.528649,0.116407,0.012046,0.042533,-0.002443,0.001222,0.00733,0,-29.3,-48.8,51.3,219.0933,0.7598,166.2808,0,1010.3809,37.3201,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135321,2018-04-16 21:19:08:332
-2.248224,-0.076617,-9.519637,-2.311832,-0.132607,-9.529291,-0.001037,0.032048,0.04078,0.002443,-0.010996,0.017104,0,-29.3,-48.9,51.3,219.0423,0.7978,166.3482,0,1010.3809,37.3201,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135422,2018-04-16 21:19:08:433
-2.40864,-0.102954,-9.512454,-2.317271,-0.128877,-9.528047,0.040316,-0.009991,0.089815,0,0.003665,0.001222,0,-29.2,-49,51.4,219.0438,0.7748,166.3633,0,1010.3911,45.57482,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135522,2018-04-16 21:19:08:533
-2.320052,-0.174782,-9.462174,-2.317271,-0.128877,-9.528047,0.040316,-0.009991,0.089815,0,0.003665,0.001222,0,-29.2,-49,51.4,219.0438,0.7748,166.3633,0,1010.3911,45.57482,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135621,2018-04-16 21:19:08:632
-2.320052,-0.117319,-9.495694,-2.319396,-0.133237,-9.527457,-6.56E-04,0.015917,0.031763,0.001222,-0.002443,-0.008552,0,-29.3,-49.1,51.7,219.2231,0.7785,166.3179,0,1010.3936,45.57482,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135722,2018-04-16 21:19:08:733
-2.293715,-0.146051,-9.490906,-2.319762,-0.133145,-9.527368,0.021259,-0.048819,0.041251,0.003665,-0.002443,-0.004887,0,-29.3,-49.1,52,219.2231,0.7785,166.3179,0,1010.3936,39.50911,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135822,2018-04-16 21:19:08:833
-2.315264,-0.117319,-9.510059,-2.319623,-0.134302,-9.527391,0.011542,-0.004566,0.060429,0.001222,0.002443,0.00733,0,-29.3,-49.2,51.9,219.2245,0.7779,166.3157,0,1010.3889,39.50911,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,135922,2018-04-16 21:19:08:933
-2.298504,-0.148445,-9.483723,-2.319623,-0.134287,-9.52738,0.00436,0.014574,0.048446,0,-0.002443,0,0,-29.2,-49.1,51.3,219.0644,0.7846,166.3165,0,1010.3889,39.50911,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 6,136021,2018-04-16 21:19:09:032
-2.324841,-0.158022,-9.483723,-2.319626,-0.134294,-9.527411,0.009151,-0.011757,0.043689,0.001222,-0.001222,0.001222,0,-29.2,-49.1,51.1,219.0643,0.7846,166.3165,0,1010.4019,39.50911,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136122,2018-04-16 21:19:09:133
-2.308081,-0.102954,-9.486116,-2.319626,-0.134294,-9.527411,0.009151,-0.011757,0.043689,0.001222,-0.001222,0.001222,0,-29.2,-49.1,51.1,219.0643,0.7846,166.3165,0,1010.4019,37.53587,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136222,2018-04-16 21:19:09:233
-2.312869,-0.124502,-9.510059,-2.319688,-0.134395,-9.527381,0.006819,0.009892,0.017322,-0.003665,0,0.006109,0,-29.3,-49.1,51.3,219.0643,0.7852,166.3161,0,1010.4006,37.53587,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136322,2018-04-16 21:19:09:333
-2.310475,-0.131685,-9.490906,-2.319806,-0.13483,-9.527316,0.03088,0.012722,0.038805,0,-0.001222,0.001222,0,-29.4,-49.2,51.4,219.0636,0.7878,166.3153,0,1010.4006,37.53587,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136422,2018-04-16 21:19:09:433
-2.310475,-0.138868,-9.498088,-2.319002,-0.134735,-9.527546,0.018104,0.01981,0.03664,0.002443,-0.001222,0.002443,0,-29.3,-49.2,51.5,219.2181,0.7872,166.3202,0,1010.4031,37.08399,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136522,2018-04-16 21:19:09:533
-2.322446,-0.126897,-9.517242,-2.32064,-0.134273,-9.527142,0.01256,-0.002201,0.033842,-0.001222,0.001222,0.001222,0,-29.4,-49.2,51.7,219.2245,0.7845,166.3104,0,1010.4031,37.08399,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136622,2018-04-16 21:19:09:633
-2.310475,-0.129291,-9.486116,-2.321316,-0.134636,-9.526978,0.010841,0.005345,0.040862,-0.001222,0.003665,-0.001222,0,-29.3,-49.1,51.5,219.2258,0.7866,166.3063,0,1010.4146,37.08399,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136722,2018-04-16 21:19:09:733
-2.317658,-0.143656,-9.466963,-2.321316,-0.134636,-9.526978,0.010841,0.005345,0.040862,-0.001222,0.003665,-0.001222,0,-29.3,-49.1,51.5,219.2258,0.7866,166.3063,0,1010.4146,38.83518,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136821,2018-04-16 21:19:09:832
-2.293715,-0.131685,-9.507666,-2.321392,-0.13296,-9.526997,-0.008237,-0.025062,0.04088,0.004887,0.001222,0.001222,0,-29.2,-49.2,51.5,219.2302,0.7768,166.3059,0,1010.4143,38.83518,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,136922,2018-04-16 21:19:09:933
-2.315264,-0.114925,-9.488511,-2.322424,-0.134008,-9.526724,0.019132,-0.00486,0.062156,-0.002443,-0.003665,-0.001222,0,-29.2,-49.2,51.2,219.2302,0.7768,166.3059,0,1010.4143,38.83518,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,0 / 7,137021,2018-04-16 21:19:10:032
-2.324841,-0.143656,-9.481328,-2.322428,-0.134014,-9.526712,0.009558,-0.01922,0.054961,0,0.002443,-0.002443,0,-29.2,-49.2,51.3,219.0739,0.783,166.2997,0,1010.4082,38.14601,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137122,2018-04-16 21:19:10:133
-2.308081,-0.141262,-9.488511,-2.322435,-0.134122,-9.526696,0.014354,-0.00714,0.038185,0,0.001222,0.002443,0,-29.3,-49.2,51.2,219.0739,0.783,166.2996,0,1010.4082,38.14601,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137221,2018-04-16 21:19:10:232
-2.310475,-0.129291,-9.495694,-2.323271,-0.134778,-9.526484,0.034345,0.007882,0.054733,-0.001222,0,0.001222,0,-29.4,-49.2,51.1,219.0739,0.783,166.2996,0,1010.4036,38.14601,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137322,2018-04-16 21:19:10:333
-2.300898,-0.141262,-9.469357,-2.323271,-0.134778,-9.526484,0.034345,0.007882,0.054733,-0.001222,0,0.001222,0,-29.4,-49.1,51.2,219.0747,0.7875,166.2945,0,1010.4036,38.14601,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137422,2018-04-16 21:19:10:433
-2.308081,-0.124502,-9.478934,-2.323271,-0.134778,-9.526484,-0.011146,0.024642,0.018819,0.002443,0.001222,0.001222,0,-29.3,-49.1,51.4,219.0747,0.7875,166.2945,0,1010.3945,41.10904,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137521,2018-04-16 21:19:10:532
-2.315264,-0.141262,-9.483723,-2.323302,-0.134035,-9.526499,0.008038,-0.007227,0.042776,-0.002443,-0.001222,0.001222,0,-29.3,-49.2,51.4,219.0766,0.7831,166.2944,0,1010.3945,41.10904,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137622,2018-04-16 21:19:10:633
-2.329629,-0.126897,-9.507666,-2.323845,-0.134193,-9.526363,0.032524,-0.014252,0.054612,-0.002443,-0.004887,-0.002443,0,-29.3,-49.2,51.4,219.0766,0.7831,166.2944,0,1010.3923,41.10904,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137722,2018-04-16 21:19:10:733
-2.334418,-0.129291,-9.500483,-2.324755,-0.134823,-9.526152,0.011886,0.015109,0.006515,-0.001222,0.001222,0.003665,0,-29.2,-49.2,51.3,219.0779,0.7841,166.2911,0,1010.3923,39.9628,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137822,2018-04-16 21:19:10:833
-2.291321,-0.105348,-9.47654,-2.324247,-0.133645,-9.526257,0.011378,-4.34E-04,0.037745,0.002443,0,0,0,-29.2,-49.1,51.2,219.0792,0.7877,166.2856,0,1010.4009,39.9628,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,137922,2018-04-16 21:19:10:933
-2.312869,-0.136474,-9.488511,-2.324247,-0.133645,-9.526257,0.011378,-4.34E-04,0.037745,0.002443,0,0,0,-29.3,-49.1,51.4,219.0805,0.7809,166.2887,0,1010.4009,39.9628,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138027,2018-04-16 21:19:11:038
-2.322446,-0.146051,-9.500483,-2.324593,-0.133876,-9.526193,0.002146,-0.012175,0.02571,0,-0.002443,-0.001222,0,-29.3,-49,51.6,219.2382,0.7822,166.2866,0,1010.3992,39.71857,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138122,2018-04-16 21:19:11:133
-2.327235,-0.117319,-9.495694,-2.324717,-0.13448,-9.52614,0.023819,0.014766,0.049601,0,-0.002443,0.006109,0,-29.2,-49.1,51.7,219.2371,0.7857,166.2858,0,1010.3992,39.71857,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138222,2018-04-16 21:19:11:233
-2.351178,-0.112531,-9.488511,-2.325932,-0.134454,-9.525859,-0.01088,-0.037933,0.068474,0.001222,-0.001222,0,0,-29.2,-49.1,51.7,219.2371,0.7857,166.2858,0,1010.3977,39.71857,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138321,2018-04-16 21:19:11:332
-2.399063,-0.184359,-9.548368,-2.329429,-0.138115,-9.524956,0.069234,0.013612,0.062781,-0.00733,-0.001222,-0.00733,0,-29.3,-49.1,51.8,219.2411,0.7856,166.2786,0,1010.3977,37.51509,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138422,2018-04-16 21:19:11:433
-2.255407,-0.122108,-9.483723,-2.325461,-0.136764,-9.525946,0.024563,0.031416,0.068561,0.002443,-0.002443,0.008552,0,-29.4,-49,51.4,219.086,0.807,166.2575,0,1010.4216,37.51509,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138521,2018-04-16 21:19:11:532
-2.310475,-0.117319,-9.474146,-2.325461,-0.136764,-9.525946,0.024563,0.031416,0.068561,0.002443,-0.002443,0.008552,0,-29.4,-49,51.3,219.0768,0.7991,166.2813,0,1010.4216,37.51509,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138621,2018-04-16 21:19:11:632
-2.370332,-0.191542,-9.45978,-2.324668,-0.134749,-9.526165,-0.045664,-0.056793,0.066385,0.001222,0.003665,0.003665,0,-29.2,-49.1,51.2,219.0791,0.7873,166.2862,0,1010.4287,37.51509,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138722,2018-04-16 21:19:11:733
-2.274561,-0.138868,-9.466963,-2.330445,-0.137283,-9.524689,0.017576,0.007992,0.038572,-0.002443,0.003665,-0.001222,0,-29.3,-49.2,51.2,219.0913,0.8021,166.2513,0,1010.4287,37.12288,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138822,2018-04-16 21:19:11:833
-2.312869,-0.184359,-9.488511,-2.329938,-0.136987,-9.524837,0.01228,-0.018641,0.024354,-0.001222,0.008552,0.003665,0,-29.3,-49.2,51.2,219.0913,0.8021,166.2513,0,1010.4216,37.12288,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,138921,2018-04-16 21:19:11:932
-2.279349,-0.124502,-9.47654,-2.327903,-0.138779,-9.525297,0.048554,0.014277,0.048758,-0.001222,-0.001222,0.00733,0,-29.3,-49.1,51.2,219.0904,0.8004,166.2544,0,1010.4216,37.12288,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,7-Jun,139022,2018-04-16 21:19:12:033
-2.327235,-0.114925,-9.490906,-2.325772,-0.137676,-9.52583,-0.001463,0.02275,0.034925,-0.001222,-0.001222,0.00733,0,-29.2,-49,51.3,219.0796,0.8109,166.2666,0,1010.4204,37.03909,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139121,2018-04-16 21:19:12:132
-2.296109,-0.141262,-9.495694,-2.325772,-0.137676,-9.52583,-0.001463,0.02275,0.034925,-0.001222,0,0.002443,0,-29.4,-49.1,51.2,219.0756,0.8044,166.2794,0,1010.4204,37.03909,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139221,2018-04-16 21:19:12:232
-2.351178,-0.138868,-9.450203,-2.326078,-0.137082,-9.525761,0.053911,0.003002,0.032461,0.003665,0,0.001222,0,-29.5,-49.2,51.2,219.078,0.8009,166.2776,0,1010.4187,37.03909,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139322,2018-04-16 21:19:12:333
-2.305687,-0.105348,-9.524426,-2.325753,-0.13655,-9.52585,-0.027819,0.00726,0.042128,-0.002443,0.003665,0.009774,0,-29.4,-49.3,51.2,219.0782,0.7978,166.2796,0,1010.4187,37.4722,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139422,2018-04-16 21:19:12:433
-2.279349,-0.167599,-9.462174,-2.326262,-0.13494,-9.525783,0.046913,-0.032659,0.063608,-0.002443,0.003665,0.009774,0,-29.4,-49.3,51.2,219.0782,0.7978,166.2796,0,1010.4255,37.4722,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139522,2018-04-16 21:19:12:533
-2.341601,-0.122108,-9.478934,-2.326659,-0.136217,-9.525641,0.023367,0.042841,0.006004,0.001222,-0.004887,0,0,-29.4,-49.3,50.9,219.0837,0.7884,166.2766,0,1010.4255,37.4722,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139622,2018-04-16 21:19:12:633
-2.284138,-0.114925,-9.45978,-2.325805,-0.134144,-9.525885,-0.022979,-0.03106,0.06371,0.003665,0,0.004887,0,-29.3,-49.3,50.9,219.0819,0.7959,166.2741,0,1010.4202,37.95458,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139721,2018-04-16 21:19:12:732
-2.365543,-0.146051,-9.495694,-2.325805,-0.134144,-9.525885,-0.022979,-0.03106,0.06371,-0.001222,0.001222,-0.001222,0,-29.2,-49.2,50.8,219.0842,0.7838,166.2793,0,1010.4202,37.95458,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139822,2018-04-16 21:19:12:833
-2.312869,-0.090982,-9.531608,-2.327899,-0.134486,-9.525377,0.01503,0.043503,-0.00623,0.006109,0.006109,0.004887,0,-29.1,-49.1,50.9,219.09,0.7858,166.2667,0,1010.4277,37.95458,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,139922,2018-04-16 21:19:12:933
-2.334418,-0.169993,-9.483723,-2.327838,-0.132707,-9.525398,-0.02334,-0.034892,0.032099,-0.003665,-0.002443,-0.00733,0,-29.2,-49.2,51,219.0941,0.7754,166.2671,0,1010.4277,37.95458,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140021,2018-04-16 21:19:13:032
-2.26259,-0.102954,-9.486116,-2.327202,-0.131329,-9.525587,0.081373,-3.56E-04,0.049047,-0.003665,-0.002443,-0.00733,0,-29.2,-49.2,51,219.0941,0.7754,166.2671,0,1010.4309,38.76418,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140122,2018-04-16 21:19:13:133
-2.336812,-0.158022,-9.481328,-2.325309,-0.132398,-9.52604,-0.028263,-0.008865,0.030346,0.00733,-0.004887,0.00733,0,-29.4,-49.4,51.2,219.0954,0.7673,166.271,0,1010.4309,38.76418,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140221,2018-04-16 21:19:13:232
-2.322446,-0.105348,-9.514848,-2.327354,-0.132362,-9.525547,0.040822,-0.037632,0.051401,0,0.002443,0.001222,0,-29.4,-49.4,51.4,219.0954,0.7673,166.271,0,1010.4243,38.76418,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140322,2018-04-16 21:19:13:333
-2.355966,-0.174782,-9.471751,-2.327354,-0.132362,-9.525547,0.040822,-0.037632,0.051401,0,-0.001222,-0.002443,0,-29.3,-49.3,51.2,219.0934,0.7734,166.2701,0,1010.4243,38.36862,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140422,2018-04-16 21:19:13:433
-2.296109,-0.081405,-9.486116,-2.329505,-0.134001,-9.524976,0.033395,0.052596,0.038859,0.001222,0.008552,0.004887,0,-29.2,-49.2,51.2,219.0962,0.7829,166.2571,0,1010.4248,38.36862,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140522,2018-04-16 21:19:13:533
-2.327235,-0.162811,-9.507666,-2.329478,-0.132074,-9.525037,0.019003,-0.011583,0.019766,-0.004887,-0.006109,-0.004887,0,-29.3,-49.3,51.3,219.1008,0.7717,166.2573,0,1010.4248,38.36862,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140622,2018-04-16 21:19:13:633
-2.296109,-0.086194,-9.471751,-2.328471,-0.131814,-9.525261,0.034755,0.004918,0.060693,-0.004887,-0.006109,-0.004887,0,-29.5,-49.3,51.4,219.0982,0.7702,166.2633,0,1010.4253,36.22637,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140722,2018-04-16 21:19:13:733
-2.288926,-0.102954,-9.47654,-2.32544,-0.130223,-9.526041,-0.03292,-0.037376,0.023165,0.003665,-0.004887,0.00733,0,-29.5,-49.3,51.4,219.0982,0.7702,166.2633,0,1010.4253,36.22637,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140821,2018-04-16 21:19:13:832
-2.353572,-0.150839,-9.47654,-2.325618,-0.133237,-9.525954,-0.027954,-0.017603,0.049415,-0.002443,-0.006109,-0.006109,0,-29.5,-49.3,51.4,219.0925,0.7609,166.2816,0,1010.4226,36.22637,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,140922,2018-04-16 21:19:13:933
-2.327235,-0.136474,-9.500483,-2.325618,-0.133237,-9.525954,-0.027954,-0.017603,0.049415,0.002443,0.001222,0.002443,0,-29.3,-49.2,51.3,219.0858,0.7785,166.2805,0,1010.4226,36.94986,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,8-May,141022,2018-04-16 21:19:14:033
-2.279349,-0.129291,-9.469357,-2.326336,-0.134502,-9.525727,-0.027236,-0.02352,0.049188,-0.002443,0.006109,0.002443,0,-29.3,-49.2,51.1,219.085,0.7859,166.2761,0,1010.397,36.94986,30.445368,-84.30053,20.3476,NaN,,0,77.41936,159.1931,9-May,141122,2018-04-16 21:19:14:133
